contig	sample_id	bstart	bend	bID	bdunno	bOrientation	entryix	exitix	seg_len	rel_end	rel_start	hap_struc	hap_struc_d	hap_block_start	rel_start2	rel_end2
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	139221	142517	7	17	0	0	16	3296	141512	138216	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	139066	142362
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	142965	161524	4	96	0	0	95	18559	160071	141512	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	142810	161369
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	161468	163238	8	8	0	0	7	1770	161841	160071	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	161313	163083
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	163182	176286	5	78	0	0	77	13104	174945	161841	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	163027	176131
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	176230	178974	6	24	0	0	21	2744	177689	174945	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	176075	178819
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	179332	210168	2	172	0	0	170	30836	208525	177689	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	179177	210013
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	212419	223963	4	96	1	58	4	11544	220069	208525	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	212264	223808
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	225028	228323	7	17	1	16	0	3295	223364	220069	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	224873	228168
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	229785	260622	2	172	1	170	0	30837	254201	223364	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	229630	260467
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	260980	263724	6	24	1	21	0	2744	256945	254201	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	260825	263569
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	263668	275796	5	78	1	77	5	12128	269073	256945	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	263513	275641
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	276762	303956	2	172	0	15	167	27194	296267	269073	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	276607	303801
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	306548	318092	4	96	1	58	4	11544	307811	296267	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	306393	317937
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	319159	322454	7	17	1	16	0	3295	311106	307811	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	319004	322299
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	323916	354754	2	172	1	170	0	30838	341944	311106	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	323761	354599
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	355112	357856	6	24	1	21	0	2744	344688	341944	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	354957	357701
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	357800	369928	5	78	1	77	5	12128	356816	344688	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	357645	369773
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	370894	398812	2	172	0	15	171	27918	384734	356816	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	370739	398657
HG02293.verkko_filt_pat.fa:haplotype2-0000836_148310532_148812524_1	HG02293	398756	501976	1	612	0	0	611	103220	487954	384734	0-3-7-4-8-5-6-2-4-7-2-6-5-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	155	398601	501821
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	154	115490	0	671	0	0	670	115336	115336	0	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	0	115336
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	115581	138412	3	132	0	0	131	22831	138167	115336	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	115427	138258
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	139171	142466	7	17	0	0	16	3295	141462	138167	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	139017	142312
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	143257	161466	4	96	0	1	95	18209	159671	141462	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	143103	161312
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	161410	163180	8	8	0	0	7	1770	161441	159671	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	161256	163026
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	163124	176228	5	78	0	0	77	13104	174545	161441	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	162970	176074
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	176172	178916	6	24	0	0	21	2744	177289	174545	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	176018	178762
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	179275	210494	2	172	0	0	171	31219	208508	177289	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	179121	210340
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	212360	223904	4	96	1	58	4	11544	220052	208508	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	212206	223750
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	224967	228262	7	17	1	16	0	3295	223347	220052	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	224813	228108
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	229339	260558	2	172	1	171	0	31219	254566	223347	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	229185	260404
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	260917	263444	6	24	1	21	1	2527	257093	254566	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	260763	263290
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	264051	276266	5	78	1	76	3	12215	269308	257093	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	263897	276112
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	276705	304606	2	172	0	15	171	27901	297209	269308	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	276551	304452
HG02300.verkko_filt_mat.fa:haplotype1-0000028_144052837_144460586_1	HG02300	304550	407733	1	612	0	0	611	103183	400392	297209	0-3-7-4-8-5-6-2-4-7-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-1.0	154	304396	407579
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	155	115567	0	671	0	0	670	115412	115412	0	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	0	115412
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	115658	138491	3	132	0	0	131	22833	138245	115412	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	115503	138336
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	139250	142546	7	17	0	0	16	3296	141541	138245	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	139095	142391
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	142994	161549	4	96	0	0	95	18555	160096	141541	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	142839	161394
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	161493	163263	8	8	0	0	7	1770	161866	160096	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	161338	163108
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	163207	176311	5	78	0	0	77	13104	174970	161866	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	163052	176156
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	176255	178999	6	24	0	0	21	2744	177714	174970	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	176100	178844
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	179357	209850	2	172	0	0	167	30493	208207	177714	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	179202	209695
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	212442	223988	4	96	1	58	4	11546	219753	208207	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	212287	223833
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	225053	228348	7	17	1	16	0	3295	223048	219753	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	224898	228193
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	229810	257333	2	172	1	170	15	27523	250571	223048	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	229655	257178
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	258299	269987	5	78	0	5	76	11688	262259	250571	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	258144	269832
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	270594	273121	6	24	0	1	21	2527	264786	262259	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	270439	272966
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	273479	304693	2	172	0	0	171	31214	296000	264786	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	273324	304538
HG02300.verkko_filt_pat.fa:haplotype2-0000620_143362344_143769323_1	HG02300	304637	406775	1	612	0	0	604	102138	398138	296000	0-3-7-4-8-5-6-2-4-7-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-5.0-6.0-2.0-1.0	155	304482	406620
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	154	115521	0	671	0	0	670	115367	115367	0	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	0	115367
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	115612	138447	3	132	0	0	131	22835	138202	115367	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	115458	138293
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	139206	142501	7	17	0	0	16	3295	141497	138202	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	139052	142347
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	142949	161521	4	96	0	0	95	18572	160069	141497	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	142795	161367
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	161465	163235	8	8	0	0	7	1770	161839	160069	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	161311	163081
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	163179	176283	5	78	0	0	77	13104	174943	161839	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	163025	176129
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	176227	179387	6	24	0	0	23	3160	178103	174943	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	176073	179233
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	179331	210559	2	172	0	0	171	31228	209331	178103	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	179177	210405
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	212425	223975	4	96	1	58	4	11550	220881	209331	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	212271	223821
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	225040	228335	7	17	1	16	0	3295	224176	220881	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	224886	228181
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	229412	260633	2	172	1	171	0	31221	255397	224176	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	229258	260479
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	260577	263520	6	24	1	23	1	2943	258340	255397	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	260423	263366
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	264601	276341	5	78	1	74	3	11740	270080	258340	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	264447	276187
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	276780	304680	2	172	0	15	171	27900	297980	270080	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	276626	304526
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	305757	309052	7	17	0	0	16	3295	301275	297980	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	305603	308898
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	309500	321662	4	96	0	0	58	12162	313437	301275	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	309346	321508
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	323528	351430	2	172	1	171	15	27902	341339	313437	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	323374	351276
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	351869	363609	5	78	0	3	74	11740	353079	341339	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	351715	363455
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	364690	367633	6	24	0	1	23	2943	356022	353079	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	364536	367479
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	367577	398796	2	172	0	0	171	31219	387241	356022	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	367423	398642
HG02486#1#JAGYVM010000007.1_28868414_29370339_1	HG02486	398740	501909	1	612	0	0	611	103169	490410	387241	0-3-7-4-8-5-6-2-4-7-2-6-5-2-7-4-2-5-6-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-4.1-7.1-2.1-6.1-5.1-2.0-7.0-4.0-2.1-5.0-6.0-2.0-1.0	154	398586	501755
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02486	98	115414	0	671	0	0	670	115316	115316	0	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	0	115316
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02486	115505	138340	3	132	0	0	131	22835	138151	115316	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	115407	138242
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02486	139099	142394	7	17	0	0	16	3295	141446	138151	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	139001	142296
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02486	142842	161414	4	96	0	0	95	18572	160018	141446	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	142744	161316
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02486	161358	163128	8	8	0	0	7	1770	161788	160018	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	161260	163030
HG02486#2#JAGYVL010000029.1_94163344_94570162_0	HG02486	163072	175262	5	78	0	0	74	12190	173978	161788	0-3-7-4-8-5-6-2-7-4-2-6-5-2-1	0.0-3.0-7.0-4.0-8.0-5.0-6.0-2.0-7.0-4.0-2.1-6.1-5.1-2.0-1.0	98	162974	175164
